source_key,family_key,family_name,person_a_name,person_a_role,person_a_wikipedia,person_a_clubs,person_a_legacy,person_a_profile,person_a_link,person_a_note,person_b_name,person_b_role,person_b_wikipedia,person_b_clubs,person_b_legacy,person_b_profile,person_b_link,person_b_note,relationship_label,source_label,evidence,extraction_method,source_revision_id,also_source_keys
aa0aaaaf4f577d68acdd747f,grimes-0367,Grimes,Dylan Grimes,sibling,https://en.wikipedia.org/wiki/Dylan_Grimes,,unique:11879,players/D/Dylan_Grimes.html,unique,name,Jack Grimes,brother,https://en.wikipedia.org/wiki/Jack_Grimes_(footballer),,unique:11707,players/J/Jack_Grimes.html,unique,name,brothers,siblings/brothers,Jack is the older brother of Dylan.,prose_rule,1365040810,
40c4d086940152239b4a019d,guthrie-0373,Guthrie,Cameron Guthrie,brother,https://en.wikipedia.org/wiki/Cameron_Guthrie,,unique:11884,players/C/Cameron_Guthrie.html,unique,name,Zach Guthrie,sibling,https://en.wikipedia.org/wiki/Zach_Guthrie,,unique:12551,players/Z/Zach_Guthrie.html,unique,name,brothers,siblings/brothers,Cameron is the older brother of Zach.,prose_rule,1365040810,
421131208d08d46bdad310d9,hacker-0374,Hacker,Alf Hacker,brother,https://en.wikipedia.org/wiki/Alf_Hacker,,unique:8007,players/A/Alf_Hacker.html,unique,name,Jack Hacker,sibling,https://en.wikipedia.org/wiki/Jack_Hacker,,unique:2983,players/J/Jack_Hacker.html,unique,name,brothers,siblings/brothers,Alf was the elder brother of Jack.,prose_rule,1365040810,
3ddd957394886a7e996ead39,hamilton-0378,Hamilton,Alexia Hamilton,sibling,https://en.wikipedia.org/wiki/Alexia_Hamilton,Sydney Swans,unmatched,,unmatched,no VFL/AFL player of that name played for a listed club,Cynthia Hamilton,sibling,https://en.wikipedia.org/wiki/Cynthia_Hamilton,Sydney Swans,unmatched,,unmatched,no VFL/AFL player of that name played for a listed club,sisters,siblings,Alexia and Cynthia are sisters.,prose_rule,1365040810,
2ab59abfb40fea4516ae4779,hank-0381,Hank,Bill Hank,sibling,,,unmatched,,unmatched,no VFL/AFL player of that name,Bob Hank,sibling,https://en.wikipedia.org/wiki/Bob_Hank,,unmatched,,unmatched,no VFL/AFL player of that name,brothers,siblings/brothers,"Bill, Bob and Ray were brothers.",prose_rule,1365040810,
2af05df524330bd53506db55,hank-0381,Hank,Bill Hank,sibling,,,unmatched,,unmatched,no VFL/AFL player of that name,Ray Hank,sibling,,,unmatched,,unmatched,no VFL/AFL player of that name,brothers,siblings/brothers,"Bill, Bob and Ray were brothers.",prose_rule,1365040810,
ce6214364e2ce2e7d7e41ece,hank-0381,Hank,Bob Hank,sibling,https://en.wikipedia.org/wiki/Bob_Hank,,unmatched,,unmatched,no VFL/AFL player of that name,Ray Hank,sibling,,,unmatched,,unmatched,no VFL/AFL player of that name,brothers,siblings/brothers,"Bill, Bob and Ray were brothers.",prose_rule,1365040810,
c018059ca94f37f24ac9c653,hanley-0382,Hanley,Cian Hanley,sibling,,,unmatched,,unmatched,no VFL/AFL player of that name,Pearce Hanley,brother,https://en.wikipedia.org/wiki/Pearce_Hanley,,unique:11704,players/P/Pearce_Hanley.html,unique,name,brothers,siblings/brothers,Pearce is the elder brother of Cian.,prose_rule,1365040810,
40199522801a4953bf31be98,hannebery-0383,Hannebery,Luke O'Sullivan,brother,https://en.wikipedia.org/wiki/Luke_O%27Sullivan_(footballer),,unique:155,players/L/Luke_OSullivan.html,unique,name,Matt Hannebery,sibling,https://en.wikipedia.org/wiki/Matt_Hannebery,,unique:1406,players/M/Matt_Hannebery.html,unique,name,brothers,siblings/brothers,Luke O'Sullivan is the brother of Matt's wife.,prose_rule,1365040810,
38f9bcc2a778ca5988fc59f5,hardie-0385,Hardie,Wayne Hardie,sibling,,East Fremantle,out_of_scope,,unmatched,listed clubs are not VFL/AFL clubs (East Fremantle),Brad Hardie,sibling,https://en.wikipedia.org/wiki/Brad_Hardie,"South Fremantle , Footscray , Brisbane , Collingwood",unique:1300,players/B/Brad_Hardie.html,unique,"name, played for a listed club (western-bulldogs, brisbane-lions, collingwood)",brothers,siblings/brothers,Brad and Wayne are brothers.,prose_rule,1365040810,
8ab316ff80a487340b8b85f3,harper-0389,Harper,Bruce Harper,brother,https://en.wikipedia.org/wiki/Bruce_Harper_(Australian_footballer),,unmatched,,unmatched,no VFL/AFL player of that name,Roy Harper,brother,https://en.wikipedia.org/wiki/Roy_Harper_(footballer),,unique:3014,players/R/Roy_Harper.html,unique,name,brothers,siblings/brothers,Bruce and Ray were brothers.,prose_rule,1365040810,
ee6d09645c003749dc191364,harris-1-0390,Harris (1),Bernie Harris,sibling,https://en.wikipedia.org/wiki/Bernie_Harris,,unique:1794,players/B/Bernie_Harris.html,unique,name,Leon Harris,brother,https://en.wikipedia.org/wiki/Leon_Harris_(footballer),,unique:1791,players/L/Leon_Harris.html,unique,name,brothers,siblings/brothers,Leon is the elder brother of Bernie,prose_rule,1365040810,
67375fad1477ac4187d889fe,harris-2-0391,Harris (2),Brenton Harris,sibling,https://en.wikipedia.org/wiki/Brenton_Harris,"North Melbourne , South Adelaide",unique:11389,players/B/Brenton_Harris.html,unique,"name, played for a listed club (north-melbourne)",Darren Harris,brother,"https://en.wikipedia.org/wiki/Darren_Harris_(footballer,_born_1965)","North Melbourne , South Adelaide",unique:1388,players/D/Darren_Harris.html,unique,"name, played for a listed club (north-melbourne)",brothers,siblings/brothers,Darren is the elder brother of Brenton,prose_rule,1365040810,
795942344cbb439a3da166f1,hartlett-0394,Hartlett,Adam Hartlett,brother,https://en.wikipedia.org/wiki/Adam_Hartlett,,unique:11573,players/A/Adam_Hartlett.html,unique,name,Hamish Hartlett,sibling,https://en.wikipedia.org/wiki/Hamish_Hartlett,,unique:11740,players/H/Hamish_Hartlett.html,unique,name,brothers,siblings/brothers,Adam is the older brother of Hamish.,prose_rule,1365040810,
aff324d9792ee89c693343cb,harvey-1-0395,Harvey (1),Anthony Harvey,sibling,https://en.wikipedia.org/wiki/Anthony_Harvey_(footballer),,unique:920,players/A/Anthony_Harvey.html,unique,name,Robert Harvey,brother,https://en.wikipedia.org/wiki/Robert_Harvey_(footballer),,unique:930,players/R/Robert_Harvey.html,unique,name,brothers,siblings/brothers,Robert is the elder brother of Anthony,prose_rule,1365040810,
52e8238af2e9639cf24d08d5,harvey-2-0396,Harvey (2),Brent Harvey,brother,https://en.wikipedia.org/wiki/Brent_Harvey,,unique:788,players/B/Brent_Harvey.html,unique,name,Shane Harvey,sibling,https://en.wikipedia.org/wiki/Shane_Harvey,,unique:1138,players/S/Shane_Harvey.html,unique,name,brothers,siblings/brothers,Brent is the elder brother of Shane.,prose_rule,1365040810,
9171b9077dfc763c3c6ae6d7,hawkins-0398,Hawkins,Jack Hawkins,sibling,https://en.wikipedia.org/wiki/Jack_Hawkins_(footballer),,unique:1796,players/J/Jack_Hawkins.html,unique,name,Michael Hawkins,sibling,https://en.wikipedia.org/wiki/Michael_Hawkins_(footballer),,unique:10758,players/M/Michael_Hawkins.html,unique,name,brothers,siblings/brothers,"Jack, Michael and Robb are brothers.",prose_rule,1365040810,
4f69abef1cc8b8230e4b92b1,hawkins-0398,Hawkins,Jack Hawkins,sibling,https://en.wikipedia.org/wiki/Jack_Hawkins_(footballer),,unique:1796,players/J/Jack_Hawkins.html,unique,name,Robb Hawkins,sibling,https://en.wikipedia.org/wiki/Robb_Hawkins,,unique:11231,players/R/Robb_Hawkins.html,unique,name,brothers,siblings/brothers,"Jack, Michael and Robb are brothers.",prose_rule,1365040810,
dd9be4f1e0ce01685ece4380,hawkins-0398,Hawkins,Michael Hawkins,sibling,https://en.wikipedia.org/wiki/Michael_Hawkins_(footballer),,unique:10758,players/M/Michael_Hawkins.html,unique,name,Robb Hawkins,sibling,https://en.wikipedia.org/wiki/Robb_Hawkins,,unique:11231,players/R/Robb_Hawkins.html,unique,name,brothers,siblings/brothers,"Jack, Michael and Robb are brothers.",prose_rule,1365040810,
611c74852a26e77eeba3f315,hay-1-0399,Hay (1),Bill Hay,sibling,https://en.wikipedia.org/wiki/Bill_Hay_(footballer),,unique:9802,players/B/Bill_Hay.html,unique,name,Phil Hay,sibling,https://en.wikipedia.org/wiki/Phil_Hay_(footballer),,unique:3026,players/P/Phil_Hay.html,unique,name,brothers,siblings/brothers,"Bill, Phil and Sted were brothers.",prose_rule,1365040810,
5f7c27a3041e1a37af7e295c,hay-1-0399,Hay (1),Bill Hay,sibling,https://en.wikipedia.org/wiki/Bill_Hay_(footballer),,unique:9802,players/B/Bill_Hay.html,unique,name,Sted Hay,sibling,https://en.wikipedia.org/wiki/Sted_Hay,,unique:9886,players/S/Sted_Hay.html,unique,name,brothers,siblings/brothers,"Bill, Phil and Sted were brothers.",prose_rule,1365040810,
bf62ff5f703d278393c1ddd0,hay-1-0399,Hay (1),Phil Hay,sibling,https://en.wikipedia.org/wiki/Phil_Hay_(footballer),,unique:3026,players/P/Phil_Hay.html,unique,name,Sted Hay,sibling,https://en.wikipedia.org/wiki/Sted_Hay,,unique:9886,players/S/Sted_Hay.html,unique,name,brothers,siblings/brothers,"Bill, Phil and Sted were brothers.",prose_rule,1365040810,
1a79a869e1b490cc827284aa,hay-2-0400,Hay (2),Ced Hay,sibling,https://en.wikipedia.org/wiki/Ced_Hay,,unique:4718,players/C/Ced_Hay.html,unique,name,Harold Hay,sibling,https://en.wikipedia.org/wiki/Harold_Hay,,unique:4719,players/H/Harold_Hay.html,unique,name,brothers,siblings/brothers,Ced and Harold were brothers.,prose_rule,1365040810,
fc9074a6e082d708c689bc0c,hay-3-0401,Hay (3),Charlie Hay,sibling,https://en.wikipedia.org/wiki/Charlie_Hay,Port Adelaide,unmatched,,unmatched,no VFL/AFL player of that name played for a listed club,James Hay,sibling,,Port Adelaide,unmatched,,unmatched,no VFL/AFL player of that name played for a listed club,brothers,siblings/brothers,Charlie and James were brothers.,prose_rule,1365040810,
1d23c96b17e891b28dbeec9f,hayes-0402,Hayes,Phonse Hayes,sibling,https://en.wikipedia.org/wiki/Phonse_Hayes,,unmatched,,unmatched,no VFL/AFL player of that name,John Hayes,sibling,"https://en.wikipedia.org/wiki/John_Hayes_(footballer,_born_1903)",,ambiguous,players/J/John_Hayes2.html,unique,"name, Wikipedia title birth year 1903",brothers,siblings/brothers,Phonse and John were brothers.,prose_rule,1365040810,
42913989e1bff71b44c90f6b,heal-0404,Heal,Jack Heal,sibling,https://en.wikipedia.org/wiki/Jack_Heal,Melbourne,unique:8479,players/J/Jack_Heal.html,unique,"name, played for a listed club (melbourne)",Stan Heal,sibling,https://en.wikipedia.org/wiki/Stan_Heal,Melbourne,unique:8380,players/S/Stan_Heal.html,unique,"name, played for a listed club (melbourne)",brothers,siblings/brothers,Jack and Stan were brothers and Stan was the father of Graham.,prose_rule,1365040810,
28bfbaabb1d81be3d716e2fa,healy-0405,Healy,Gerard Healy,sibling,https://en.wikipedia.org/wiki/Gerard_Healy,,unique:1366,players/G/Gerard_Healy.html,unique,name,Greg Healy,sibling,https://en.wikipedia.org/wiki/Greg_Healy,,unique:1408,players/G/Greg_Healy.html,unique,name,brothers,siblings/brothers,Gerard and Greg are brothers.,prose_rule,1365040810,
5f57ec4cbbd1f11237a59c02,henry-0408,Henry,Jack Henry,brother,"https://en.wikipedia.org/wiki/Jack_Henry_(footballer,_born_1998)",,ambiguous,players/J/Jack_Henry1.html,unique,"name, Wikipedia title birth year 1998",Oliver Henry,sibling,https://en.wikipedia.org/wiki/Oliver_Henry_(footballer),,unique:12851,players/O/Oliver_Henry.html,unique,name,brothers,siblings/brothers,Jack is the older brother of Oliver.,prose_rule,1365040810,
d2fb0c6225fe1c700015070f,hill-0410,Hill,Bradley Hill,sibling,https://en.wikipedia.org/wiki/Bradley_Hill_(footballer),,unique:12060,players/B/Bradley_Hill.html,unique,name,Stephen Hill,brother,https://en.wikipedia.org/wiki/Stephen_Hill_(Australian_footballer),,unique:11716,players/S/Stephen_Hill.html,unique,name,brothers,siblings/brothers,Stephen is the elder brother of Bradley.,prose_rule,1365040810,
080b31c4d86e3d8bfc1e2142,himmelberg-0411,Himmelberg,Elliott Himmelberg,sibling,https://en.wikipedia.org/wiki/Elliott_Himmelberg,,unique:12675,players/E/Elliott_Himmelberg.html,unique,name,Harry Himmelberg,brother,https://en.wikipedia.org/wiki/Harry_Himmelberg,,unique:12462,players/H/Harry_Himmelberg.html,unique,name,brothers,siblings/brothers,Harry is the elder brother of Elliott.,prose_rule,1365040810,
fd4dade78462c4b3f1b99227,hinge-0412,Hinge,John Hinge,brother,https://en.wikipedia.org/wiki/John_Hinge,,unique:11564,players/J/John_Hinge.html,unique,name,Mitch Hinge,sibling,https://en.wikipedia.org/wiki/Mitch_Hinge,,unique:12727,players/M/Mitch_Hinge.html,unique,name,brothers,siblings/brothers,John is the elder brother of Mitch.,prose_rule,1365040810,
57cb65ecf7c11d1d8a5e47f0,hinman-0413,Hinman,Arthur Hinman,sibling,https://en.wikipedia.org/wiki/Arthur_Hinman,,unique:5852,players/A/Arthur_Hinman.html,unique,name,Bill Hinman,sibling,https://en.wikipedia.org/wiki/Bill_Hinman,,unique:5967,players/B/Bill_Hinman.html,unique,name,brothers,siblings/brothers,Arthur and Bill were brothers.,prose_rule,1365040810,
964f70dde0c03468a0f961b4,hiskins-0415,Hiskins,Arthur Hiskins,sibling,https://en.wikipedia.org/wiki/Arthur_Hiskins,,unique:5556,players/A/Arthur_Hiskins.html,unique,name,Fred Hiskins,sibling,https://en.wikipedia.org/wiki/Fred_Hiskins,,unique:4753,players/F/Fred_Hiskins.html,unique,name,brothers,siblings/brothers,"Arthur, Fred, Rupe and Stan were brothers.",prose_rule,1365040810,
0a54cc14e9f91c1fe5b225be,hiskins-0415,Hiskins,Arthur Hiskins,sibling,https://en.wikipedia.org/wiki/Arthur_Hiskins,,unique:5556,players/A/Arthur_Hiskins.html,unique,name,Rupe Hiskins,sibling,https://en.wikipedia.org/wiki/Rupe_Hiskins,,unique:6718,players/R/Rupe_Hiskins.html,unique,name,brothers,siblings/brothers,"Arthur, Fred, Rupe and Stan were brothers.",prose_rule,1365040810,
cd0e2b5e36d7c384d7e91202,hiskins-0415,Hiskins,Arthur Hiskins,sibling,https://en.wikipedia.org/wiki/Arthur_Hiskins,,unique:5556,players/A/Arthur_Hiskins.html,unique,name,Stan Hiskins,sibling,https://en.wikipedia.org/wiki/Stan_Hiskins,,unique:6153,players/S/Stan_Hiskins.html,unique,name,brothers,siblings/brothers,"Arthur, Fred, Rupe and Stan were brothers.",prose_rule,1365040810,
b2ad8bfa41ad6f12e8fa4225,hiskins-0415,Hiskins,Fred Hiskins,sibling,https://en.wikipedia.org/wiki/Fred_Hiskins,,unique:4753,players/F/Fred_Hiskins.html,unique,name,Rupe Hiskins,sibling,https://en.wikipedia.org/wiki/Rupe_Hiskins,,unique:6718,players/R/Rupe_Hiskins.html,unique,name,brothers,siblings/brothers,"Arthur, Fred, Rupe and Stan were brothers.",prose_rule,1365040810,
424dd98dcedd8b946e827a31,hiskins-0415,Hiskins,Fred Hiskins,sibling,https://en.wikipedia.org/wiki/Fred_Hiskins,,unique:4753,players/F/Fred_Hiskins.html,unique,name,Stan Hiskins,sibling,https://en.wikipedia.org/wiki/Stan_Hiskins,,unique:6153,players/S/Stan_Hiskins.html,unique,name,brothers,siblings/brothers,"Arthur, Fred, Rupe and Stan were brothers.",prose_rule,1365040810,
03228054526cd2c6f68b0a66,hiskins-0415,Hiskins,Rupe Hiskins,sibling,https://en.wikipedia.org/wiki/Rupe_Hiskins,,unique:6718,players/R/Rupe_Hiskins.html,unique,name,Stan Hiskins,sibling,https://en.wikipedia.org/wiki/Stan_Hiskins,,unique:6153,players/S/Stan_Hiskins.html,unique,name,brothers,siblings/brothers,"Arthur, Fred, Rupe and Stan were brothers.",prose_rule,1365040810,
17a59db225386f4ef663cd4a,holland-0421,Holland,Ben Holland,sibling,https://en.wikipedia.org/wiki/Ben_Holland,,unique:913,players/B/Ben_Holland.html,unique,name,Nick Holland,sibling,https://en.wikipedia.org/wiki/Nick_Holland,,unique:637,players/N/Nick_Holland.html,unique,name,brothers,siblings/brothers,Ben and Nick are brothers.,prose_rule,1365040810,
6adf87bfca06e7e138e36b9c,horman-0424,Horman,George Horman,sibling,https://en.wikipedia.org/wiki/George_Horman,,unique:5169,players/G/George_Horman.html,unique,name,James Horman,brother,https://en.wikipedia.org/wiki/James_Horman,,unique:4768,players/J/James_Horman.html,unique,name,brothers,siblings/brothers,James is the older brother of George.,prose_rule,1365040810,
6987cf4ae6f03d41baaf68fd,houghton-0428,Houghton,Gemma Houghton,sibling,https://en.wikipedia.org/wiki/Gemma_Houghton,,unmatched,,unmatched,no VFL/AFL player of that name,Joel Houghton,sibling,https://en.wikipedia.org/wiki/Joel_Houghton,"Perth , Swan Districts & East Perth",out_of_scope,,unmatched,"listed clubs are not VFL/AFL clubs (Perth , Swan Districts & East Perth)",siblings,siblings,Gemma and Joel are siblings.,prose_rule,1365040810,
2a6ab540714f028359939d45,houlihan-0429,Houlihan,Adam Houlihan,sibling,https://en.wikipedia.org/wiki/Adam_Houlihan,,unique:593,players/A/Adam_Houlihan.html,unique,name,Damian Houlihan,sibling,https://en.wikipedia.org/wiki/Damian_Houlihan,,unique:1234,players/D/Damian_Houlihan.html,unique,name,brothers,siblings/brothers,"Adam, Damian and Ryan are brothers.",prose_rule,1365040810,
13287c62574dfd617ee1f9fa,houlihan-0429,Houlihan,Adam Houlihan,sibling,https://en.wikipedia.org/wiki/Adam_Houlihan,,unique:593,players/A/Adam_Houlihan.html,unique,name,Ryan Houlihan,sibling,https://en.wikipedia.org/wiki/Ryan_Houlihan,,unique:201,players/R/Ryan_Houlihan.html,unique,name,brothers,siblings/brothers,"Adam, Damian and Ryan are brothers.",prose_rule,1365040810,
77ba13f7e542563ac272cdb9,houlihan-0429,Houlihan,Damian Houlihan,sibling,https://en.wikipedia.org/wiki/Damian_Houlihan,,unique:1234,players/D/Damian_Houlihan.html,unique,name,Ryan Houlihan,sibling,https://en.wikipedia.org/wiki/Ryan_Houlihan,,unique:201,players/R/Ryan_Houlihan.html,unique,name,brothers,siblings/brothers,"Adam, Damian and Ryan are brothers.",prose_rule,1365040810,
4f02dd4691e403932a7074b9,hovey-0430,Hovey,Ced Hovey,sibling,https://en.wikipedia.org/wiki/Ced_Hovey,,unique:8873,players/C/Ced_Hovey.html,unique,name,Jim Hovey,sibling,https://en.wikipedia.org/wiki/Jim_Hovey,,unique:3085,players/J/Jim_Hovey.html,unique,name,brothers,siblings/brothers,"Ron, Ced and Jim are brothers, Jim is the father of Wayne.",prose_rule,1365040810,
37c5c87729cb8777fd019465,hovey-0430,Hovey,Ced Hovey,sibling,https://en.wikipedia.org/wiki/Ced_Hovey,,unique:8873,players/C/Ced_Hovey.html,unique,name,Ron Hovey,sibling,https://en.wikipedia.org/wiki/Ron_Hovey,,unique:3086,players/R/Ron_Hovey.html,unique,name,brothers,siblings/brothers,"Ron, Ced and Jim are brothers, Jim is the father of Wayne.",prose_rule,1365040810,
1ea6911f512e9157cc8a0a8c,hovey-0430,Hovey,Jim Hovey,sibling,https://en.wikipedia.org/wiki/Jim_Hovey,,unique:3085,players/J/Jim_Hovey.html,unique,name,Ron Hovey,sibling,https://en.wikipedia.org/wiki/Ron_Hovey,,unique:3086,players/R/Ron_Hovey.html,unique,name,brothers,siblings/brothers,"Ron, Ced and Jim are brothers, Jim is the father of Wayne.",prose_rule,1365040810,
33d870f7797ff40392b8b40e,howell-2-0432,Howell (2),Bevis Howell,sibling,,,unmatched,,unmatched,no VFL/AFL player of that name,Verdun Howell,sibling,https://en.wikipedia.org/wiki/Verdun_Howell,,unique:3091,players/V/Verdun_Howell.html,unique,name,brothers,siblings/brothers,Bevis and Verdun were brothers.,prose_rule,1365040810,
857e64183c16ebf180f11d23,howson-0433,Howson,Herb Howson,sibling,https://en.wikipedia.org/wiki/Herb_Howson,,unmatched,,unmatched,no VFL/AFL player of that name,Henry Howson,sibling,https://en.wikipedia.org/wiki/Henry_Howson,,unique:4662,players/H/Henry_Howson.html,unique,name,brothers,siblings/brothers,Henry and Herb were brothers.,prose_rule,1365040810,
8614c226e44d4382b8bcd076,hughson-0437,Hughson,Fred Hughson,sibling,https://en.wikipedia.org/wiki/Fred_Hughson,,unique:3097,players/F/Fred_Hughson.html,unique,name,Mick Hughson,sibling,https://en.wikipedia.org/wiki/Mick_Hughson,,unique:3098,players/M/Mick_Hughson.html,unique,name,brothers,siblings/brothers,"Les, Mick and Fred were brothers, Les was the father of Les Jr. and Fred was the father of Denis.",prose_rule,1365040810,
91b55d9228217b1edd0b17f8,huntington-0439,Huntington,Jack Huntington,sibling,https://en.wikipedia.org/wiki/Jack_Huntington,,unique:6222,players/J/Jack_Huntington.html,unique,name,Les Huntington,sibling,https://en.wikipedia.org/wiki/Les_Huntington,,unique:6316,players/L/Les_Huntington.html,unique,name,brothers,siblings/brothers,"Jack, Les and Stan were brothers.",prose_rule,1365040810,
de6908e2740cdc2a21fc4c14,huntington-0439,Huntington,Jack Huntington,sibling,https://en.wikipedia.org/wiki/Jack_Huntington,,unique:6222,players/J/Jack_Huntington.html,unique,name,Stan Huntington,sibling,https://en.wikipedia.org/wiki/Stan_Huntington,,unique:6558,players/S/Stan_Huntington.html,unique,name,brothers,siblings/brothers,"Jack, Les and Stan were brothers.",prose_rule,1365040810,
d7325ad6be8e12245acb6b6c,huntington-0439,Huntington,Les Huntington,sibling,https://en.wikipedia.org/wiki/Les_Huntington,,unique:6316,players/L/Les_Huntington.html,unique,name,Stan Huntington,sibling,https://en.wikipedia.org/wiki/Stan_Huntington,,unique:6558,players/S/Stan_Huntington.html,unique,name,brothers,siblings/brothers,"Jack, Les and Stan were brothers.",prose_rule,1365040810,
8442b2a15fd33e256e12203a,icke-0442,Icke,Bill Icke,sibling,https://en.wikipedia.org/wiki/Bill_Icke,,unique:8635,players/B/Bill_Icke.html,unique,name,Laurie Icke,brother,https://en.wikipedia.org/wiki/Laurie_Icke,,unique:3110,players/L/Laurie_Icke.html,unique,name,brothers,siblings/brothers,Laurie is the brother of Bill and the father of Steven.,prose_rule,1365040810,
da0906e68d9a8522860e142b,incigneri-0443,Incigneri,Len Incigneri,sibling,https://en.wikipedia.org/wiki/Len_Incigneri,,unique:5043,players/L/Len_Incigneri.html,unique,name,Matt Incigneri,sibling,https://en.wikipedia.org/wiki/Matt_Incigneri,,unique:5940,players/M/Matt_Incigneri.html,unique,name,brothers,siblings/brothers,Len and Matt were brothers.,prose_rule,1365040810,
60580d213ecf148e16e2c1f2,ion-0444,Ion,Barry Ion,sibling,https://en.wikipedia.org/wiki/Barry_Ion,,unique:9999,players/B/Barry_Ion.html,unique,name,Graham Ion,brother,https://en.wikipedia.org/wiki/Graham_Ion,,unique:3112,players/G/Graham_Ion.html,unique,name,brothers,siblings/brothers,Graham is the elder brother of Barry.,prose_rule,1365040810,
860cd80b4744177b53662c2a,irwin-0445,Irwin,Frank Irwin,brother,https://en.wikipedia.org/wiki/Frank_Irwin,,unique:7133,players/F/Frank_Irwin.html,unique,name,Vince Irwin,sibling,https://en.wikipedia.org/wiki/Vince_Irwin,,unique:6779,players/V/Vince_Irwin.html,unique,name,brothers,siblings/brothers,Frank is the elder brother of Vince.,prose_rule,1365040810,
0478292d750423194ce12eaa,jack-0446,Jack,Brandon Jack,brother,https://en.wikipedia.org/wiki/Brandon_Jack,,unique:12200,players/B/Brandon_Jack.html,unique,name,Kieren Jack,sibling,https://en.wikipedia.org/wiki/Kieren_Jack,,unique:11546,players/K/Kieren_Jack.html,unique,name,brothers,siblings/brothers,"Brandon is the younger brother of Kieren, both are sons of rugby league legend Garry Jack .",prose_rule,1365040810,
83c75dc7a2c5892a732e2bf2,jakovich-0447,Jakovich,Allen Jakovich,sibling,https://en.wikipedia.org/wiki/Allen_Jakovich,"Footscray , Melbourne , South Fremantle & Woodville",unique:449,players/A/Allen_Jakovich.html,unique,"name, played for a listed club (western-bulldogs, melbourne)",Glen Jakovich,sibling,https://en.wikipedia.org/wiki/Glen_Jakovich,,unique:1038,players/G/Glen_Jakovich.html,unique,name,brothers,siblings/brothers,"Allen, Gary and Glen are brothers.",prose_rule,1365040810,
ed6fa0abf2bb9c4fb8a2ccd4,jakovich-0447,Jakovich,Gary Jakovich,sibling,,South Fremantle,out_of_scope,,unmatched,listed clubs are not VFL/AFL clubs (South Fremantle),Allen Jakovich,sibling,https://en.wikipedia.org/wiki/Allen_Jakovich,"Footscray , Melbourne , South Fremantle & Woodville",unique:449,players/A/Allen_Jakovich.html,unique,"name, played for a listed club (western-bulldogs, melbourne)",brothers,siblings/brothers,"Allen, Gary and Glen are brothers.",prose_rule,1365040810,
699781f464babab731275e3b,jakovich-0447,Jakovich,Gary Jakovich,sibling,,South Fremantle,out_of_scope,,unmatched,listed clubs are not VFL/AFL clubs (South Fremantle),Glen Jakovich,sibling,https://en.wikipedia.org/wiki/Glen_Jakovich,,unique:1038,players/G/Glen_Jakovich.html,unique,name,brothers,siblings/brothers,"Allen, Gary and Glen are brothers.",prose_rule,1365040810,
677e6da1a16f1489f1d3d4df,james-1-0448,James (1),Brett James,sibling,https://en.wikipedia.org/wiki/Brett_James_(footballer),,unique:46,players/B/Brett_James.html,unique,name,Roger James,sibling,https://en.wikipedia.org/wiki/Roger_James_(footballer),,unique:835,players/R/Roger_James.html,unique,name,brothers,siblings,Brett and Roger and Paul are siblings – Brett and Roger played AFL and SANFL and Paul played SANFL.,prose_rule,1365040810,
9b30645fe3a65a8bf6760415,james-1-0448,James (1),Paul James,sibling,,,unmatched,,unmatched,no VFL/AFL player of that name,Brett James,sibling,https://en.wikipedia.org/wiki/Brett_James_(footballer),,unique:46,players/B/Brett_James.html,unique,name,siblings,siblings,Brett and Roger and Paul are siblings – Brett and Roger played AFL and SANFL and Paul played SANFL.,prose_rule,1365040810,
14c221db249518f4f3bdbbb6,james-1-0448,James (1),Paul James,sibling,,,unmatched,,unmatched,no VFL/AFL player of that name,Roger James,sibling,https://en.wikipedia.org/wiki/Roger_James_(footballer),,unique:835,players/R/Roger_James.html,unique,name,siblings,siblings,Brett and Roger and Paul are siblings – Brett and Roger played AFL and SANFL and Paul played SANFL.,prose_rule,1365040810,
88a9f744bdcf661d105e5d8f,james-4-0451,James (4),Fred James,sibling,https://en.wikipedia.org/wiki/Fred_James_(Australian_footballer),,unique:5612,players/F/Fred_James.html,unique,name,Les James,sibling,https://en.wikipedia.org/wiki/Les_James,,unique:5754,players/L/Les_James.html,unique,name,brothers,siblings/brothers,"Fred, Les and Syd were brothers.",prose_rule,1365040810,
a25cceca317d54c402f2376c,james-4-0451,James (4),Fred James,sibling,https://en.wikipedia.org/wiki/Fred_James_(Australian_footballer),,unique:5612,players/F/Fred_James.html,unique,name,Syd James,sibling,"https://en.wikipedia.org/wiki/Syd_James_(footballer,_born_1898)",,ambiguous,players/S/Syd_James0.html,unique,"name, Wikipedia title birth year 1898",brothers,siblings/brothers,"Fred, Les and Syd were brothers.",prose_rule,1365040810,
919bfcde9d019bad558e54f2,james-4-0451,James (4),Les James,sibling,https://en.wikipedia.org/wiki/Les_James,,unique:5754,players/L/Les_James.html,unique,name,Syd James,sibling,"https://en.wikipedia.org/wiki/Syd_James_(footballer,_born_1898)",,ambiguous,players/S/Syd_James0.html,unique,"name, Wikipedia title birth year 1898",brothers,siblings/brothers,"Fred, Les and Syd were brothers.",prose_rule,1365040810,
