season,afltables_profile_url,votes,vote_rank,eligible_rank,is_ineligible,is_winner,games,three_vote_games,two_vote_games,one_vote_games,polling_games,link_status_value,bootstrap_player_id,display_name,legacy_source_record_id
1989,players/M/Mil_Hanna.html,9,22,22,f,f,20,2,1,1,4,unique,146,Mil Hanna,1989:Mil_Hanna
1989,players/M/Murray_Wrensted.html,3,95,95,f,f,10,1,,,1,unique,1382,Murray Wrensted,1989:Murray_Wrensted
1989,players/N/Neville_Bruns.html,9,22,22,f,f,15,3,,,3,unique,1287,Neville Bruns,1989:Neville_Bruns
1989,players/N/Nicky_Winmar.html,16,3,3,f,f,22,4,2,,6,unique,461,Nicky Winmar,1989:Nicky_Winmar
1989,players/P/Paul_Bryce.html,4,77,77,f,f,17,,2,,2,unique,1258,Paul Bryce,1989:Paul_Bryce
1989,players/P/Paul_Couch.html,22,1,1,f,t,22,5,3,1,9,unique,565,Paul Couch,1989:Paul_Couch
1989,players/P/Paul_Hamilton.html,3,95,95,f,f,16,1,,,1,unique,1344,Paul Hamilton,1989:Paul_Hamilton
1989,players/P/Paul_Harding.html,5,61,61,f,f,22,,2,1,3,unique,1163,Paul Harding,1989:Paul_Harding
1989,players/P/Paul_Hawke.html,14,7,7,f,f,19,2,4,,6,unique,1415,Paul Hawke,1989:Paul_Hawke
1989,players/P/Paul_Meldrum.html,2,130,130,f,f,11,,1,,1,unique,1329,Paul Meldrum,1989:Paul_Meldrum
1989,players/P/Paul_Roos.html,8,32,32,f,f,20,1,2,1,4,unique,985,Paul Roos,1989:Paul_Roos
1989,players/P/Paul_Vander_Haar.html,5,61,61,f,f,10,1,1,,2,unique,1335,Paul Vander Haar,1989:Paul_Vander_Haar
1989,players/P/Peter_Bourke1.html,3,95,95,f,f,13,1,,,1,resolved,11408,Peter Bourke,1989:Peter_Bourke1
1989,players/P/Peter_Curran.html,4,77,77,f,f,13,1,,1,2,unique,1378,Peter Curran,1989:Peter_Curran
1989,players/P/Peter_Daicos.html,12,10,10,f,f,19,3,1,1,5,unique,1253,Peter Daicos,1989:Peter_Daicos
1989,players/P/Peter_Dean.html,3,95,95,f,f,11,,1,1,2,unique,139,Peter Dean,1989:Peter_Dean
1989,players/P/Peter_German.html,5,61,61,f,f,22,1,1,,2,unique,1228,Peter German,1989:Peter_German
1989,players/P/Peter_Schwab.html,2,130,130,f,f,20,,,2,2,unique,1360,Peter Schwab,1989:Peter_Schwab
1989,players/P/Peter_Sumich.html,5,61,61,f,f,19,,1,3,4,unique,1030,Peter Sumich,1989:Peter_Sumich
1989,players/P/Phil_Scott.html,6,50,50,f,f,15,,3,,3,unique,1369,Phil Scott,1989:Phil_Scott
1989,players/R/Richard_Osborne.html,9,22,22,f,f,16,2,1,1,4,unique,253,Richard Osborne,1989:Richard_Osborne
1989,players/R/Ricky_Jackson.html,1,161,161,f,f,16,,,1,1,unique,1331,Ricky Jackson,1989:Ricky_Jackson
1989,players/R/Robert_DiPierdomenico.html,2,130,130,f,f,22,,,2,2,unique,1350,Robert DiPierdomenico,1989:Robert_DiPierdomenico
1989,players/R/Robert_Harvey.html,4,77,77,f,f,12,,2,,2,unique,930,Robert Harvey,1989:Robert_Harvey
1989,players/R/Robert_Scott.html,6,50,50,f,f,21,,2,2,4,unique,768,Robert Scott,1989:Robert_Scott
1989,players/R/Rod_Lester-Smith.html,1,161,161,f,f,16,,,1,1,unique,1398,Rod Lester-Smith,1989:Rod_Lester-Smith
1989,players/R/Roger_Merrett.html,14,7,7,f,f,22,4,1,,5,unique,107,Roger Merrett,1989:Roger_Merrett
1989,players/S/Scott_Maginness.html,1,161,161,f,f,22,,,1,1,unique,626,Scott Maginness,1989:Scott_Maginness
1989,players/S/Scott_McIvor.html,10,16,16,f,f,22,2,2,,4,unique,108,Scott McIvor,1989:Scott_McIvor
1989,players/S/Scott_Wynd.html,3,95,95,f,f,20,1,,,1,unique,424,Scott Wynd,1989:Scott_Wynd
1989,players/S/Shane_Morwood.html,5,61,61,f,f,15,1,,2,3,unique,1254,Shane Morwood,1989:Shane_Morwood
1989,players/S/Simon_Atkins.html,6,50,50,f,f,21,2,,,2,unique,376,Simon Atkins,1989:Simon_Atkins
1989,players/S/Simon_Eishold.html,2,130,130,f,f,16,,1,,1,unique,1336,Simon Eishold,1989:Simon_Eishold
1989,players/S/Simon_Madden.html,3,95,95,f,f,22,,1,1,2,unique,1302,Simon Madden,1989:Simon_Madden
1989,players/S/Simon_Verbeek.html,3,95,95,f,f,15,1,,,1,unique,1380,Simon Verbeek,1989:Simon_Verbeek
1989,players/S/Stephen_Kernahan.html,9,22,22,f,f,22,2,1,1,4,unique,148,Stephen Kernahan,1989:Stephen_Kernahan
1989,players/S/Stephen_Newport.html,10,16,16,f,f,18,3,,1,4,unique,1266,Stephen Newport,1989:Stephen_Newport
1989,players/S/Stephen_Wallis.html,1,161,161,f,f,22,,,1,1,unique,413,Stephen Wallis,1989:Stephen_Wallis
1989,players/S/Stevan_Jackson.html,6,50,50,f,f,16,2,,,2,unique,1274,Stevan Jackson,1989:Stevan_Jackson
1989,players/S/Steven_Febey.html,4,77,77,f,f,18,1,,1,2,unique,690,Steven Febey,1989:Steven_Febey
1989,players/S/Steven_ODwyer.html,5,61,61,f,f,15,1,1,,2,unique,1361,Steven ODwyer,1989:Steven_ODwyer
1989,players/S/Steven_Stretch.html,5,61,61,f,f,20,1,1,,2,unique,392,Steven Stretch,1989:Steven_Stretch
1989,players/S/Stewart_Loewe.html,7,41,41,f,f,21,1,1,2,4,unique,927,Stewart Loewe,1989:Stewart_Loewe
1989,players/T/Terry_Daniher.html,3,95,95,f,f,20,,1,1,2,unique,1311,Terry Daniher,1989:Terry_Daniher
1989,players/T/Terry_Thripp.html,8,32,32,f,f,22,2,,2,4,unique,1304,Terry Thripp,1989:Terry_Thripp
1989,players/T/Terry_Wallace.html,5,61,61,f,f,22,,2,1,3,unique,1371,Terry Wallace,1989:Terry_Wallace
1989,players/T/Tim_Powell.html,3,95,95,f,f,15,,1,1,2,unique,1208,Tim Powell,1989:Tim_Powell
1989,players/T/Tim_Watson.html,16,3,3,f,f,21,4,1,2,7,unique,1162,Tim Watson,1989:Tim_Watson
1989,players/T/Tom_Alvin.html,2,130,130,f,f,16,,1,,1,unique,1178,Tom Alvin,1989:Tom_Alvin
1989,players/T/Tony_Antrobus.html,4,77,77,f,f,10,,1,2,3,unique,1376,Tony Antrobus,1989:Tony_Antrobus
1989,players/T/Tony_Campbell.html,1,161,161,f,f,12,,,1,1,unique,450,Tony Campbell,1989:Tony_Campbell
1989,players/T/Tony_Hall.html,4,77,77,f,f,12,1,,1,2,unique,13,Tony Hall,1989:Tony_Hall
1989,players/T/Tony_Lockett.html,10,16,16,f,f,11,2,2,,4,unique,990,Tony Lockett,1989:Tony_Lockett
1989,players/T/Tony_McGuinness.html,9,22,22,f,f,22,1,1,4,6,unique,18,Tony McGuinness,1989:Tony_McGuinness
1989,players/T/Tony_Shaw.html,5,61,61,f,f,13,1,1,,2,unique,1166,Tony Shaw,1989:Tony_Shaw
1989,players/W/Wally_Matera.html,4,77,77,f,f,20,1,,1,2,unique,1377,Wally Matera,1989:Wally_Matera
1989,players/W/Wayne_Blackwell.html,1,161,161,f,f,9,,,1,1,unique,1400,Wayne Blackwell,1989:Wayne_Blackwell
1989,players/W/Wayne_Schwass.html,10,16,16,f,f,22,1,2,3,6,unique,764,Wayne Schwass,1989:Wayne_Schwass
1989,players/Z/Zeno_Tzatzaris.html,3,95,95,f,f,4,1,,,1,unique,1384,Zeno Tzatzaris,1989:Zeno_Tzatzaris
1990,players/A/Adrian_Bassett.html,6,46,46,f,f,14,1,1,1,3,unique,1327,Adrian Bassett,1990:Adrian_Bassett
1990,players/A/Adrian_Fletcher.html,1,171,171,f,f,9,,,1,1,unique,101,Adrian Fletcher,1990:Adrian_Fletcher
1990,players/A/Adrian_Gleeson.html,1,171,171,f,f,19,,,1,1,unique,152,Adrian Gleeson,1990:Adrian_Gleeson
1990,players/A/Alan_Ezard.html,3,94,94,f,f,19,,1,1,2,unique,1301,Alan Ezard,1990:Alan_Ezard
1990,players/A/Alan_Johnson.html,3,94,94,f,f,7,1,,,1,unique,1337,Alan Johnson,1990:Alan_Johnson
1990,players/A/Alex_Ishchenko.html,4,76,76,f,f,20,1,,1,2,unique,771,Alex Ishchenko,1990:Alex_Ishchenko
1990,players/A/Andrew_Bews.html,7,37,37,f,f,6,2,,1,3,unique,94,Andrew Bews,1990:Andrew_Bews
1990,players/A/Andrew_Collins0.html,15,4,4,f,f,22,3,3,,6,resolved,625,Andrew Collins,1990:Andrew_Collins0
1990,players/A/Andrew_Manning.html,2,134,134,f,f,16,,1,,1,unique,1345,Andrew Manning,1990:Andrew_Manning
1990,players/A/Andrew_Obst.html,8,30,30,f,f,20,1,1,3,5,unique,704,Andrew Obst,1990:Andrew_Obst
1990,players/A/Andrew_Phillips0.html,2,134,134,f,f,10,,1,,1,resolved,1315,Andrew Phillips,1990:Andrew_Phillips0
1990,players/A/Andy_Lovell.html,3,94,94,f,f,12,1,,,1,unique,708,Andy Lovell,1990:Andy_Lovell
1990,players/A/Anthony_Condon.html,3,94,94,f,f,14,1,,,1,unique,635,Anthony Condon,1990:Anthony_Condon
1990,players/A/Anthony_Daniher.html,2,134,134,f,f,16,,,2,2,unique,1238,Anthony Daniher,1990:Anthony_Daniher
1990,players/A/Anthony_Rock.html,7,37,37,f,f,14,1,1,2,4,unique,674,Anthony Rock,1990:Anthony_Rock
1990,players/A/Anthony_Stevens.html,2,134,134,f,f,13,,,2,2,unique,772,Anthony Stevens,1990:Anthony_Stevens
1990,players/B/Barry_Mitchell.html,3,94,94,f,f,16,,1,1,2,unique,157,Barry Mitchell,1990:Barry_Mitchell
1990,players/B/Barry_Stoneham.html,3,94,94,f,f,20,1,,,1,unique,584,Barry Stoneham,1990:Barry_Stoneham
1990,players/B/Barry_Young.html,5,59,59,f,f,14,1,1,,2,unique,308,Barry Young,1990:Barry_Young
1990,players/B/Bernard_Toohey.html,1,171,171,f,f,22,,,1,1,unique,1313,Bernard Toohey,1990:Bernard_Toohey
1990,players/B/Bill_Brownless.html,12,11,11,f,f,22,3,1,1,5,unique,564,Bill Brownless,1990:Bill_Brownless
1990,players/B/Brad_Rowe.html,2,134,134,f,f,10,,,2,2,unique,222,Brad Rowe,1990:Brad_Rowe
1990,players/B/Brett_Allison.html,2,134,134,f,f,22,,1,,1,unique,770,Brett Allison,1990:Brett_Allison
1990,players/B/Brett_Bowey.html,7,37,37,f,f,19,1,2,,3,unique,1227,Brett Bowey,1990:Brett_Bowey
1990,players/B/Brett_Heady.html,6,46,46,f,f,16,1,1,1,3,unique,1027,Brett Heady,1990:Brett_Heady
1990,players/B/Brett_Lovett.html,15,4,4,f,f,22,2,3,3,8,unique,706,Brett Lovett,1990:Brett_Lovett
1990,players/B/Brett_Stephens.html,8,30,30,f,f,22,1,2,1,4,unique,1267,Brett Stephens,1990:Brett_Stephens
1990,players/B/Brian_Wilson0.html,1,171,171,f,f,13,,,1,1,resolved,1362,Brian Wilson,1990:Brian_Wilson0
1990,players/C/Chris_Langford.html,3,94,94,f,f,19,,1,1,2,unique,639,Chris Langford,1990:Chris_Langford
1990,players/C/Chris_Lewis.html,9,22,22,f,f,18,3,,,3,unique,1039,Chris Lewis,1990:Chris_Lewis
1990,players/C/Chris_Mainwaring.html,8,30,30,f,f,17,2,,2,4,unique,1029,Chris Mainwaring,1990:Chris_Mainwaring
1990,players/C/Chris_Wittman.html,1,171,171,f,f,16,,,1,1,unique,1317,Chris Wittman,1990:Chris_Wittman
1990,players/C/Craig_Bradley.html,6,46,46,f,f,22,,2,2,4,unique,151,Craig Bradley,1990:Craig_Bradley
1990,players/C/Craig_Devonport.html,1,171,171,f,f,22,,,1,1,unique,170,Craig Devonport,1990:Craig_Devonport
1990,players/C/Craig_Lambert.html,6,46,46,f,f,19,1,1,1,3,unique,123,Craig Lambert,1990:Craig_Lambert
1990,players/C/Craig_Starcevich.html,1,171,171,f,f,12,,,1,1,unique,105,Craig Starcevich,1990:Craig_Starcevich
1990,players/C/Craig_Turley.html,2,134,134,f,f,17,,1,,1,unique,717,Craig Turley,1990:Craig_Turley
1990,players/D/Dale_Kickett.html,2,134,134,f,f,15,,1,,1,unique,477,Dale Kickett,1990:Dale_Kickett
1990,players/D/Damian_Monkhorst.html,2,134,134,f,f,22,,,2,2,unique,223,Damian Monkhorst,1990:Damian_Monkhorst
1990,players/D/Dani_Laidley.html,5,59,59,f,f,7,1,1,,2,unique,756,Dani Laidley,1990:Dani_Laidley
1990,players/D/Danny_Frawley.html,3,94,94,f,f,21,,1,1,2,unique,918,Danny Frawley,1990:Danny_Frawley
1990,players/D/Darren_Bennett.html,10,16,16,f,f,21,2,1,2,5,unique,1318,Darren Bennett,1990:Darren_Bennett
1990,players/D/Darren_Bewick.html,13,8,8,f,f,22,2,3,1,6,unique,311,Darren Bewick,1990:Darren_Bewick
1990,players/D/Darren_Collins.html,2,134,134,f,f,4,,1,,1,unique,1346,Darren Collins,1990:Darren_Collins
1990,players/D/Darren_Crocker.html,8,30,30,f,f,14,2,1,,3,unique,781,Darren Crocker,1990:Darren_Crocker
1990,players/D/Darren_Flanigan.html,2,134,134,f,f,18,,1,,1,unique,1348,Darren Flanigan,1990:Darren_Flanigan
1990,players/D/Darren_Kappler.html,1,171,171,f,f,12,,,1,1,unique,650,Darren Kappler,1990:Darren_Kappler
1990,players/D/Darren_Millane.html,8,30,30,f,f,19,2,,2,4,unique,1292,Darren Millane,1990:Darren_Millane
1990,players/D/Darren_Morgan.html,4,76,76,f,f,13,,2,,2,unique,1330,Darren Morgan,1990:Darren_Morgan
1990,players/D/Darren_Troy.html,1,171,171,f,f,6,,,1,1,unique,1359,Darren Troy,1990:Darren_Troy
1990,players/D/Darren_Wheildon.html,3,94,94,f,f,7,1,,,1,unique,1169,Darren Wheildon,1990:Darren_Wheildon
1990,players/D/Darrin_Pritchard.html,2,134,134,f,f,22,,1,,1,unique,630,Darrin Pritchard,1990:Darrin_Pritchard
1990,players/D/David_Bain.html,15,4,4,f,f,22,2,3,3,8,unique,1172,David Bain,1990:David_Bain
1990,players/D/David_Cloke.html,3,94,94,f,f,21,1,,,1,unique,1286,David Cloke,1990:David_Cloke
1990,players/D/David_Glascott.html,3,94,94,f,f,10,1,,,1,unique,1333,David Glascott,1990:David_Glascott
1990,players/D/David_Grenvold.html,6,46,46,f,f,20,1,1,1,3,unique,305,David Grenvold,1990:David_Grenvold
1990,players/D/David_Hart.html,1,171,171,f,f,14,,,1,1,unique,1041,David Hart,1990:David_Hart
1990,players/D/David_Honybun.html,3,94,94,f,f,11,1,,,1,unique,1283,David Honybun,1990:David_Honybun
1990,players/D/David_Kernahan.html,1,171,171,f,f,19,,,1,1,unique,1356,David Kernahan,1990:David_Kernahan
1990,players/D/David_Murphy.html,3,94,94,f,f,15,1,,,1,unique,1341,David Murphy,1990:David_Murphy
1990,players/D/Dean_Anderson.html,5,59,59,f,f,20,1,,2,3,unique,923,Dean Anderson,1990:Dean_Anderson
1990,players/D/Dean_Rice.html,6,46,46,f,f,18,1,1,1,3,unique,158,Dean Rice,1990:Dean_Rice
1990,players/D/Dennis_Carroll.html,6,46,46,f,f,16,1,1,1,3,unique,1268,Dennis Carroll,1990:Dennis_Carroll
1990,players/D/Derek_Kickett.html,2,134,134,f,f,16,,1,,1,unique,989,Derek Kickett,1990:Derek_Kickett
1990,players/D/Dermott_Brereton.html,4,76,76,f,f,17,1,,1,2,unique,234,Dermott Brereton,1990:Dermott_Brereton
1990,players/D/Dominic_Fotia.html,3,94,94,f,f,6,1,,,1,unique,1332,Dominic Fotia,1990:Dominic_Fotia
1990,players/D/Doug_Hawkins.html,2,134,134,f,f,21,,1,,1,unique,380,Doug Hawkins,1990:Doug_Hawkins
1990,players/D/Dwayne_Lamb.html,6,46,46,f,f,20,1,1,1,3,unique,1232,Dwayne Lamb,1990:Dwayne_Lamb
1990,players/D/Dwayne_Russell.html,1,171,171,f,f,4,,,1,1,unique,1358,Dwayne Russell,1990:Dwayne_Russell
1990,players/E/Earl_Spalding.html,3,94,94,f,f,20,,1,1,2,unique,145,Earl Spalding,1990:Earl_Spalding
1990,players/F/Frank_Coghlan.html,3,94,94,f,f,16,1,,,1,unique,1609,Frank Coghlan,1990:Frank_Coghlan
1990,players/G/Gareth_John.html,7,37,37,f,f,7,1,2,,3,unique,1231,Gareth John,1990:Gareth_John
1990,players/G/Garry_Lyon.html,9,22,22,f,f,20,3,,,3,unique,695,Garry Lyon,1990:Garry_Lyon
1990,players/G/Gary_Ablett0.html,5,59,59,f,f,17,1,,2,3,resolved,567,Gary Ablett Snr,1990:Gary_Ablett0
1990,players/G/Gary_Ayres.html,4,76,76,f,f,22,,2,,2,unique,1257,Gary Ayres,1990:Gary_Ayres
1990,players/G/Gary_ODonnell.html,10,16,16,f,f,22,2,1,2,5,unique,318,Gary ODonnell,1990:Gary_ODonnell
1990,players/G/Gary_Pert.html,4,76,76,f,f,16,1,,1,2,unique,210,Gary Pert,1990:Gary_Pert
1990,players/G/Gavin_Brown.html,4,76,76,f,f,14,,2,,2,unique,216,Gavin Brown,1990:Gavin_Brown
1990,players/G/Gavin_Crosisca.html,3,94,94,f,f,19,,1,1,2,unique,212,Gavin Crosisca,1990:Gavin_Crosisca
1990,players/G/Gerard_Healy.html,1,171,171,f,f,11,,,1,1,unique,1366,Gerard Healy,1990:Gerard_Healy
1990,players/G/Glenn_Coleman.html,9,22,22,f,f,20,1,2,2,5,unique,1314,Glenn Coleman,1990:Glenn_Coleman
1990,players/G/Glenn_Hawker.html,1,171,171,f,f,13,,,1,1,unique,1355,Glenn Hawker,1990:Glenn_Hawker
1990,players/G/Glenn_Nugent.html,2,134,134,f,f,4,,1,,1,unique,939,Glenn Nugent,1990:Glenn_Nugent
1990,players/G/Graeme_Yeats.html,6,46,46,f,f,21,2,,,2,unique,707,Graeme Yeats,1990:Graeme_Yeats
1990,players/G/Graham_Wright.html,17,2,2,f,f,22,4,2,1,7,unique,235,Graham Wright,1990:Graham_Wright
1990,players/G/Grant_Lawrie.html,3,94,94,f,f,17,1,,,1,unique,1339,Grant Lawrie,1990:Grant_Lawrie
1990,players/G/Greg_Anderson.html,13,8,8,f,f,20,3,2,,5,unique,24,Greg Anderson,1990:Greg_Anderson
1990,players/G/Greg_Williams.html,7,37,37,f,f,11,1,2,,3,unique,142,Greg Williams,1990:Greg_Williams
1990,players/G/Guy_McKenna.html,7,37,37,f,f,22,2,,1,3,unique,1032,Guy McKenna,1990:Guy_McKenna
1990,players/I/Ian_Fairley.html,1,171,171,f,f,14,,,1,1,unique,778,Ian Fairley,1990:Ian_Fairley
1990,players/I/Ian_Herman.html,2,134,134,f,f,7,,1,,1,unique,1343,Ian Herman,1990:Ian_Herman
1990,players/J/James_Morrissey.html,1,171,171,f,f,21,,,1,1,unique,1306,James Morrissey,1990:James_Morrissey
1990,players/J/Jason_Dunstall.html,9,22,22,f,f,17,3,,,3,unique,632,Jason Dunstall,1990:Jason_Dunstall
1990,players/J/Jeff_Chandler.html,6,46,46,f,f,16,2,,,2,unique,1299,Jeff Chandler,1990:Jeff_Chandler
1990,players/J/Jim_Stynes.html,5,59,59,f,f,22,1,1,,2,unique,702,Jim Stynes,1990:Jim_Stynes
1990,players/J/Jim_Wynd.html,1,171,171,f,f,9,,,1,1,unique,1174,Jim Wynd,1990:Jim_Wynd
1990,players/J/John_Gastev.html,4,76,76,f,f,20,1,,1,2,unique,1180,John Gastev,1990:John_Gastev
1990,players/J/John_Ironmonger.html,5,59,59,f,f,7,1,1,,2,unique,1322,John Ironmonger,1990:John_Ironmonger
1990,players/J/John_Kennedy1.html,2,134,134,f,f,18,,1,,1,resolved,1351,John Kennedy,1990:John_Kennedy1
1990,players/J/John_Longmire.html,9,22,22,f,f,22,2,1,1,4,unique,760,John Longmire,1990:John_Longmire
1990,players/J/John_McCarthy0.html,3,94,94,f,f,22,1,,,1,resolved,382,John McCarthy,1990:John_McCarthy0
1990,players/J/John_Platten.html,11,13,13,f,f,18,2,2,1,5,unique,636,John Platten,1990:John_Platten
1990,players/J/Jose_Romero.html,5,59,59,f,f,15,1,1,,2,unique,423,Jose Romero,1990:Jose_Romero
1990,players/J/Justin_Madden.html,8,30,30,f,f,19,2,1,,3,unique,150,Justin Madden,1990:Justin_Madden
1990,players/J/Justin_Pickering.html,1,171,171,f,f,9,,,1,1,unique,1364,Justin Pickering,1990:Justin_Pickering
1990,players/K/Karl_Langdon.html,5,59,59,f,f,21,1,1,,2,unique,1047,Karl Langdon,1990:Karl_Langdon
1990,players/K/Ken_Hinkley.html,4,76,76,f,f,15,,2,,2,unique,559,Ken Hinkley,1990:Ken_Hinkley
1990,players/L/Leon_Cameron.html,10,16,16,f,f,20,1,3,1,5,unique,425,Leon Cameron,1990:Leon_Cameron
1990,players/L/Luke_Donald.html,1,171,171,f,f,3,,,1,1,unique,1365,Luke Donald,1990:Luke_Donald
1990,players/L/Luke_OSullivan.html,1,171,171,f,f,3,,,1,1,unique,155,Luke OSullivan,1990:Luke_OSullivan
1990,players/M/Marcus_Ashcroft.html,3,94,94,f,f,13,1,,,1,unique,110,Marcus Ashcroft,1990:Marcus_Ashcroft
1990,players/M/Mark_Athorn.html,2,134,134,f,f,21,,1,,1,unique,1324,Mark Athorn,1990:Mark_Athorn
1990,players/M/Mark_Eustice.html,3,94,94,f,f,17,1,,,1,unique,1340,Mark Eustice,1990:Mark_Eustice
1990,players/M/Mark_Hepburn.html,3,94,94,f,f,21,1,,,1,unique,1222,Mark Hepburn,1990:Mark_Hepburn
1990,players/M/Mark_Lee.html,1,171,171,f,f,21,,,1,1,unique,1363,Mark Lee,1990:Mark_Lee
1990,players/M/Mark_Naley.html,3,94,94,f,f,8,1,,,1,unique,1334,Mark Naley,1990:Mark_Naley
1990,players/M/Mark_Thompson.html,3,94,94,f,f,21,,1,1,2,unique,326,Mark Thompson,1990:Mark_Thompson
1990,players/M/Mark_Withers.html,2,134,134,f,f,14,,1,,1,unique,1342,Mark Withers,1990:Mark_Withers
1990,players/M/Mark_Zanotti.html,5,59,59,f,f,22,1,1,,2,unique,371,Mark Zanotti,1990:Mark_Zanotti
1990,players/M/Martin_Leslie.html,1,171,171,f,f,22,,,1,1,unique,124,Martin Leslie,1990:Martin_Leslie
1990,players/M/Matt_Armstrong.html,3,94,94,f,f,7,,1,1,2,unique,763,Matt Armstrong,1990:Matt_Armstrong
1990,players/M/Matthew_Dundas.html,4,76,76,f,f,15,,2,,2,unique,884,Matthew Dundas,1990:Matthew_Dundas
1990,players/M/Matthew_Hogg.html,2,134,134,f,f,14,,1,,1,unique,165,Matthew Hogg,1990:Matthew_Hogg
1990,players/M/Matthew_Knights.html,3,94,94,f,f,22,,,3,3,unique,865,Matthew Knights,1990:Matthew_Knights
1990,players/M/Matthew_Larkin.html,9,22,22,f,f,17,1,2,2,5,unique,1303,Matthew Larkin,1990:Matthew_Larkin
1990,players/M/Matthew_Rendell.html,2,134,134,f,f,19,,1,,1,unique,1347,Matthew Rendell,1990:Matthew_Rendell
1990,players/M/Michael_Christian.html,2,134,134,f,f,13,,1,,1,unique,229,Michael Christian,1990:Michael_Christian
1990,players/M/Michael_Gale.html,1,171,171,f,f,18,,,1,1,unique,863,Michael Gale,1990:Michael_Gale
1990,players/M/Michael_Gallagher.html,1,171,171,f,f,13,,,1,1,unique,1298,Michael Gallagher,1990:Michael_Gallagher
1990,players/M/Michael_Kennedy1.html,1,171,171,f,f,15,,,1,1,resolved,1610,Michael Kennedy,1990:Michael_Kennedy1
1990,players/M/Michael_Long.html,5,59,59,f,f,22,1,1,,2,unique,313,Michael Long,1990:Michael_Long
1990,players/M/Michael_Mansfield.html,3,94,94,f,f,5,1,,,1,unique,198,Michael Mansfield,1990:Michael_Mansfield
1990,players/M/Michael_Mitchell.html,6,46,46,f,f,22,1,1,1,3,unique,1328,Michael Mitchell,1990:Michael_Mitchell
1990,players/M/Michael_Pickering0.html,1,171,171,f,f,18,,,1,1,resolved,1259,Michael Pickering,1990:Michael_Pickering0
1990,players/M/Michael_Richardson.html,1,171,171,f,f,22,,,1,1,unique,1354,Michael Richardson,1990:Michael_Richardson
1990,players/M/Mick_McGuane.html,10,16,16,f,f,18,3,,1,4,unique,174,Mick McGuane,1990:Mick_McGuane
1990,players/M/Mil_Hanna.html,3,94,94,f,f,20,,1,1,2,unique,146,Mil Hanna,1990:Mil_Hanna
1990,players/N/Neville_Bruns.html,1,171,171,f,f,12,,,1,1,unique,1287,Neville Bruns,1990:Neville_Bruns
1990,players/N/Nicky_Winmar.html,1,171,171,f,f,17,,,1,1,unique,461,Nicky Winmar,1990:Nicky_Winmar
1990,players/P/Paul_Bryce.html,6,46,46,f,f,16,2,,,2,unique,1258,Paul Bryce,1990:Paul_Bryce
1990,players/P/Paul_Couch.html,3,94,94,f,f,20,,1,1,2,unique,565,Paul Couch,1990:Paul_Couch
1990,players/P/Paul_Dear.html,3,94,94,f,f,22,1,,,1,unique,641,Paul Dear,1990:Paul_Dear
1990,players/P/Paul_Hamilton.html,2,134,134,f,f,22,,1,,1,unique,1344,Paul Hamilton,1990:Paul_Hamilton
1990,players/P/Paul_Harding.html,9,22,22,f,f,21,2,1,1,4,unique,1163,Paul Harding,1990:Paul_Harding
1990,players/P/Paul_Hudson.html,2,134,134,f,f,7,,1,,1,unique,451,Paul Hudson,1990:Paul_Hudson
1990,players/P/Paul_Meldrum.html,5,59,59,f,f,11,1,1,,2,unique,1329,Paul Meldrum,1990:Paul_Meldrum
1990,players/P/Paul_Roos.html,3,94,94,f,f,22,1,,,1,unique,985,Paul Roos,1990:Paul_Roos
1990,players/P/Paul_Salmon.html,11,13,13,f,f,18,2,1,3,6,unique,314,Paul Salmon,1990:Paul_Salmon
1990,players/P/Paul_Vander_Haar.html,3,94,94,f,f,14,1,,,1,unique,1335,Paul Vander Haar,1990:Paul_Vander_Haar
1990,players/P/Peter_Cransberg.html,4,76,76,f,f,22,1,,1,2,unique,323,Peter Cransberg,1990:Peter_Cransberg
1990,players/P/Peter_Daicos.html,9,22,22,f,f,21,2,1,1,4,unique,1253,Peter Daicos,1990:Peter_Daicos
1990,players/P/Peter_Foster.html,5,59,59,f,f,22,,2,1,3,unique,1270,Peter Foster,1990:Peter_Foster
1990,players/P/Peter_German.html,3,94,94,f,f,18,,1,1,2,unique,1228,Peter German,1990:Peter_German
1990,players/P/Peter_Rohde.html,1,171,171,f,f,11,,,1,1,unique,710,Peter Rohde,1990:Peter_Rohde
1990,players/P/Peter_Schwab.html,1,171,171,f,f,12,,,1,1,unique,1360,Peter Schwab,1990:Peter_Schwab
1990,players/P/Peter_Sumich.html,4,76,76,f,f,19,,1,2,3,unique,1030,Peter Sumich,1990:Peter_Sumich
1990,players/P/Peter_Wilson.html,4,76,76,f,f,18,,1,2,3,unique,1033,Peter Wilson,1990:Peter_Wilson
1990,players/P/Phil_Scott.html,1,171,171,f,f,22,,,1,1,unique,1369,Phil Scott,1990:Phil_Scott
1990,players/R/Ray_Sterrett.html,2,134,134,f,f,15,,1,,1,unique,1305,Ray Sterrett,1990:Ray_Sterrett
1990,players/R/Ricky_Jackson.html,5,59,59,f,f,8,,2,1,3,unique,1331,Ricky Jackson,1990:Ricky_Jackson
1990,players/R/Robert_DiPierdomenico.html,2,134,134,f,f,13,,,2,2,unique,1350,Robert DiPierdomenico,1990:Robert_DiPierdomenico
1990,players/R/Robert_Harvey.html,4,76,76,f,f,18,1,,1,2,unique,930,Robert Harvey,1990:Robert_Harvey
1990,players/R/Robert_Scott.html,2,134,134,f,f,14,,1,,1,unique,768,Robert Scott,1990:Robert_Scott
